symbol,input_window,fold,dataset,horizon,MAE,MSE,RMSE,MAPE
BTCUSDT,21,2,test,4,0.00044218543575699656,5.777497032437524e-07,0.0007600984825953493,14.946216137788065
BTCUSDT,21,2,test,5,0.000545411296575865,7.528821169354525e-07,0.0008676877992316433,19.29628427071039
BTCUSDT,21,2,test,6,0.000586075328547352,8.732359565930435e-07,0.0009344709501065529,20.657721307832215
BTCUSDT,21,2,test,7,0.000672093138032539,1.0482910363057345e-06,0.0010238608481164492,24.10072137557161
BTCUSDT,21,3,train,1,0.00035503480794563135,3.1617347179880013e-07,0.0005622930479730299,6.714172223181272
BTCUSDT,21,3,train,2,0.00047667535084837474,5.765936916978912e-07,0.0007593376664553729,9.280035964026801
BTCUSDT,21,3,train,3,0.0005610280947329699,8.021468506948861e-07,0.0008956265129477164,10.673359880163137
BTCUSDT,21,3,train,4,0.0006279503175940373,1.0181968613195372e-06,0.0010090574123009738,11.536339011351258
BTCUSDT,21,3,train,5,0.0007198567464031889,1.29737107791338e-06,0.001139021983068536,12.758410274480331
BTCUSDT,21,3,train,6,0.0007952388104296997,1.5389238007583674e-06,0.0012405336757856948,14.302320445371434
BTCUSDT,21,3,train,7,0.0008614416734352386,1.800898716892447e-06,0.0013419756767141672,15.265031169402743
BTCUSDT,21,3,validation,1,0.00034061118142227645,2.1444360033339724e-07,0.00046308055490745586,13.198360569978245
BTCUSDT,21,3,validation,2,0.00047710067236117156,4.153737770081704e-07,0.0006444949782645093,18.91012675035834
BTCUSDT,21,3,validation,3,0.0005317296600136476,5.462864364323437e-07,0.0007391119241578664,20.28142500579768
BTCUSDT,21,3,validation,4,0.0005492488180668348,6.419708307400338e-07,0.0008012308223851812,20.392001019927562
BTCUSDT,21,3,validation,5,0.0005998705460549295,7.723841440498914e-07,0.0008788538809437502,21.2600298371699
BTCUSDT,21,3,validation,6,0.0006832401961074237,9.541137488899792e-07,0.0009767874635200737,24.68621435057189
BTCUSDT,21,3,validation,7,0.0007141949946511334,1.0613173038821483e-06,0.0010302025547833534,25.75169960757001
BTCUSDT,21,3,test,1,0.00028813152494474594,1.6210972171494873e-07,0.0004026285157747135,7.027433846936326
BTCUSDT,21,3,test,2,0.00039087159150423035,3.1200119931449846e-07,0.0005585706753084148,9.74035367021521
BTCUSDT,21,3,test,3,0.0004664002032947809,4.463431135976585e-07,0.0006680891509354559,11.228778307386913
BTCUSDT,21,3,test,4,0.0005161517189151923,5.724781701571945e-07,0.00075662287181739,12.117664255307659
BTCUSDT,21,3,test,5,0.0005800641473612312,7.066581027280443e-07,0.0008406295871119719,13.110433222303335
BTCUSDT,21,3,test,6,0.0006519582365348327,8.526299076535745e-07,0.0009233796118897008,14.966561680046448
BTCUSDT,21,3,test,7,0.0006947107592959628,9.833851766867684e-07,0.0009916577921272884,15.799915386434396
BTCUSDT,21,4,train,1,0.00030029005064410115,2.828640774570218e-07,0.0005318496756199272,5.518540088470149
BTCUSDT,21,4,train,2,0.00043590677675273083,5.376165085291644e-07,0.0007332233687827771,8.492814613341348
BTCUSDT,21,4,train,3,0.0005158982066413491,7.673626082889091e-07,0.0008759923562959378,9.498223705505978
BTCUSDT,21,4,train,4,0.0005991348090046165,9.99470059069927e-07,0.0009997349944209852,11.225710215402188
BTCUSDT,21,4,train,5,0.000691642608095004,1.2775035523311838e-06,0.001130267027003435,13.08098853056886
BTCUSDT,21,4,train,6,0.0007774921327719591,1.5396238591764578e-06,0.0012408158038872885,15.072774588618662
BTCUSDT,21,4,train,7,0.0008397513782778916,1.7794343069539706e-06,0.0013339543871339718,16.401008826566805
BTCUSDT,21,4,validation,1,0.00021567103828942292,1.346695596209326e-07,0.00036697351351416715,4.378529567834313
BTCUSDT,21,4,validation,2,0.0003242259621018235,2.763115136948076e-07,0.0005256534159451526,6.767272689056687
BTCUSDT,21,4,validation,3,0.00040235127239818215,4.1632875051182674e-07,0.0006452354225488762,8.290445753214492
BTCUSDT,21,4,validation,4,0.0004756313159273512,5.580869093041701e-07,0.0007470521463085225,9.880422089763227
BTCUSDT,21,4,validation,5,0.0005458964705399061,7.02597928139113e-07,0.0008382111477063003,11.390077386012411
BTCUSDT,21,4,validation,6,0.000612851376949629,8.420287521997113e-07,0.0009176212465934468,13.041524961422397
BTCUSDT,21,4,validation,7,0.0006659455857250974,9.721197207895187e-07,0.000985961318100015,14.22118924684383
BTCUSDT,21,4,test,1,0.00018604143061430088,1.0214538346479124e-07,0.00031960191405057517,5.080004111411199
BTCUSDT,21,4,test,2,0.00028658615795049196,2.1053383490526152e-07,0.0004588396614344291,8.109376398526653
BTCUSDT,21,4,test,3,0.0003319890531365667,3.048494645049926e-07,0.0005521317456051524,8.8055146482624
BTCUSDT,21,4,test,4,0.00039501918198883896,4.06571920127882e-07,0.0006376299241157695,10.56731526765846
BTCUSDT,21,4,test,5,0.00045754285091208446,5.162991811488935e-07,0.0007185396169654763,12.402343793185908
BTCUSDT,21,4,test,6,0.0005333371486932698,6.37104760229702e-07,0.0007981884240138427,14.90470756780084
BTCUSDT,21,4,test,7,0.0005805102730293704,7.399055336125225e-07,0.0008601776174793916,16.205207400088153
BTCUSDT,21,5,train,1,0.00022800267498103105,1.9955447975177092e-07,0.00044671521101454664,4.246586702513147
BTCUSDT,21,5,train,2,0.0003449890060316569,4.054460281943611e-07,0.0006367464394830654,6.5715271206309325
BTCUSDT,21,5,train,3,0.0004566198810793622,6.211649000543355e-07,0.0007881401525454311,9.18585620755633
BTCUSDT,21,5,train,4,0.0005406085107616496,8.398872736463721e-07,0.0009164536396601697,10.614290442451237
BTCUSDT,21,5,train,5,0.0006288680823859756,1.0742692155147106e-06,0.001036469592180451,12.275654546959766
BTCUSDT,21,5,train,6,0.0007082346983666642,1.3059415210850942e-06,0.0011427779841618817,13.888751754021278
BTCUSDT,21,5,train,7,0.0007903453008803566,1.52691761619485e-06,0.0012356850797006695,16.028220805048882
BTCUSDT,21,5,validation,1,0.00016243993853241344,9.222336878149464e-08,0.0003036830070673936,4.184058707747098
BTCUSDT,21,5,validation,2,0.00024060425103793897,1.8875867786365276e-07,0.0004344636669085837,6.182573493191081
BTCUSDT,21,5,validation,3,0.00032842216674435225,2.92737910429832e-07,0.0005410525948831888,9.037293677658122
BTCUSDT,21,5,validation,4,0.0003843664843720041,3.9983500520039746e-07,0.0006323250787375094,10.27766827038859
BTCUSDT,21,5,validation,5,0.0004501194581479096,5.086484763353232e-07,0.0007131959592814048,12.120791250001004
BTCUSDT,21,5,validation,6,0.0005117118075937361,6.164495821916436e-07,0.0007851430329510946,13.934884088304331
BTCUSDT,21,5,validation,7,0.000591807470580502,7.332499939034304e-07,0.0008563001774514766,16.745226646425255
BTCUSDT,21,5,test,1,0.0001667698807594798,9.76279243254232e-08,0.00031245467563380003,4.405769884964974
BTCUSDT,21,5,test,2,0.0002512229327530531,2.0206005018629023e-07,0.0004495109010761477,6.642069790644134
BTCUSDT,21,5,test,3,0.0003459522787824131,3.1955025786722754e-07,0.00056528776553825,9.75274217801143
BTCUSDT,21,5,test,4,0.00040689885831338265,4.3603494096718843e-07,0.0006603294185232008,11.196617783588488
BTCUSDT,21,5,test,5,0.0004745319423607417,5.564251686058773e-07,0.0007459391185652334,13.06067026373961
BTCUSDT,21,5,test,6,0.0005338925643117388,6.693045734348082e-07,0.0008181103675145598,14.935002881474139
BTCUSDT,21,5,test,7,0.0006134420870184433,7.873501899809943e-07,0.0008873275550668954,17.746782875149623
BTCUSDT,28,1,train,1,0.0003295235771636291,3.4692924682127665e-07,0.0005890070006555751,5.157891274793443
BTCUSDT,28,1,train,2,0.0005180348784149744,6.853147261163359e-07,0.000827837379028234,8.90780615763177
BTCUSDT,28,1,train,3,0.0005829138031941104,9.225517660062728e-07,0.000960495583543346,9.072825620309889
BTCUSDT,28,1,train,4,0.0006849646271273969,1.1599668634033339e-06,0.0010770175780382295,11.013048900677889
BTCUSDT,28,1,train,5,0.0007826878394202788,1.4002879918807198e-06,0.0011833376491436076,12.781782866731243
BTCUSDT,28,1,train,6,0.0009063553380260319,1.7223957951872874e-06,0.0013124007753682896,15.613763881564658
BTCUSDT,28,1,train,7,0.0010004046569207234,2.0018714488501344e-06,0.0014148750647495821,17.293200212470122
BTCUSDT,28,1,validation,1,0.0002764762443426753,2.357346495087886e-07,0.0004855251275771302,4.505032814391777
BTCUSDT,28,1,validation,2,0.00043321920634293513,4.865068975221943e-07,0.0006975004641734615,7.458123566791541
BTCUSDT,28,1,validation,3,0.0005156825305073642,7.140004781800525e-07,0.000844985489922787,8.474058430275758
BTCUSDT,28,1,validation,4,0.0006223077236215572,9.316933245438099e-07,0.0009652426247031416,10.4142645318775
BTCUSDT,28,1,validation,5,0.0007105376338276682,1.109090124168715e-06,0.0010531334787996795,11.934270768493281
BTCUSDT,28,1,validation,6,0.0008222539773850839,1.3465231376972376e-06,0.0011603978359585293,14.194452899085922
BTCUSDT,28,1,validation,7,0.0009157801401026386,1.5979782680667728e-06,0.001264111651740768,15.815143706149778
BTCUSDT,28,1,test,1,0.0003446061176164298,2.954251950161216e-07,0.0005435303073574846,10.9040546219386
BTCUSDT,28,1,test,2,0.0006109719441137462,6.926238088390119e-07,0.0008322402350517618,19.420992329225356
BTCUSDT,28,1,test,3,0.0006074720757900778,8.081155378252773e-07,0.0008989524669443192,17.10526239318922
BTCUSDT,28,1,test,4,0.0007579307206639781,1.1166971051548165e-06,0.001056738901126866,21.807542123147588
BTCUSDT,28,1,test,5,0.0008715740245541018,1.3682513355372186e-06,0.001169722760117635,24.985773579946198
BTCUSDT,28,1,test,6,0.0010782935412560026,1.8571734320925307e-06,0.0013627815056319668,32.999733141378655
BTCUSDT,28,1,test,7,0.001187841098613434,2.1934410395520554e-06,0.0014810270218844946,36.059037927830886
BTCUSDT,28,2,train,1,0.0002473319859814025,2.3800476961963912e-07,0.0004878573250650636,3.705272699059592
BTCUSDT,28,2,train,2,0.0003823081013909774,4.878408257088305e-07,0.0006984560299036944,5.537698218127149
BTCUSDT,28,2,train,3,0.0004903810239709384,7.387196087518415e-07,0.000859487992209223,7.189871946083361
BTCUSDT,28,2,train,4,0.0005860251084118222,9.494283594660412e-07,0.0009743861449477005,8.471449664677397
BTCUSDT,28,2,train,5,0.0006468428282060466,1.1426395549935567e-06,0.0010689431954007456,9.316414330484607
BTCUSDT,28,2,train,6,0.0007091827226508346,1.3274695434599414e-06,0.0011521586450918733,10.188173132640475
BTCUSDT,28,2,train,7,0.000772790194270523,1.5503521711508822e-06,0.0012451313871037395,11.22114688256889
BTCUSDT,28,2,validation,1,0.00023960718222757512,2.0140081648417318e-07,0.0004487770231241492,6.016847438836479
BTCUSDT,28,2,validation,2,0.00034620958922580437,4.028442807811157e-07,0.0006347001502923375,8.010456421688371
BTCUSDT,28,2,validation,3,0.00046395848903569854,6.301659024406364e-07,0.0007938298951542681,11.418736415971182
BTCUSDT,28,2,validation,4,0.0005627062710912167,8.305691072692412e-07,0.0009113556425837507,13.497715721462228
BTCUSDT,28,2,validation,5,0.0006242732170673181,1.0203780204172538e-06,0.001010137624493442,14.840106986626186
BTCUSDT,28,2,validation,6,0.0006894825832603202,1.2019216131700455e-06,0.0010963218565594893,15.788078528808644
BTCUSDT,28,2,validation,7,0.000769002314265126,1.4022097891720973e-06,0.0011841493947860199,18.775689487563053
BTCUSDT,28,2,test,1,0.00020884544076205225,1.424925473543576e-07,0.00037748185036416996,7.414149336532268
BTCUSDT,28,2,test,2,0.00027357519376930504,2.6872367713962955e-07,0.0005183856451905565,9.136454224120149
BTCUSDT,28,2,test,3,0.00037981281626311785,4.2427242161985656e-07,0.0006513619743428815,13.476686933144338
BTCUSDT,28,2,test,4,0.0004533142150964812,5.396697949165223e-07,0.0007346222123762133,15.665727052183339
BTCUSDT,28,2,test,5,0.0005047945632026132,6.618962848423961e-07,0.0008135700860051309,17.404511032429504
BTCUSDT,28,2,test,6,0.0005520243782617149,7.654693756908154e-07,0.0008749110673038806,18.16216694450922
BTCUSDT,28,2,test,7,0.0006381133859532757,9.147168926114501e-07,0.000956408329434374,22.784232304151136
BTCUSDT,28,3,train,1,0.00034971592924484303,3.254673193478662e-07,0.0005704974314997976,6.841400229920544
BTCUSDT,28,3,train,2,0.00045698679195978225,5.576629516588236e-07,0.0007467683386826356,8.693049960169851
BTCUSDT,28,3,train,3,0.0005479036430484676,8.022187248666613e-07,0.000895666637129385,9.891964412883974
BTCUSDT,28,3,train,4,0.0006078589853469541,9.889392754275763e-07,0.0009944542600982592,10.877252744660199
BTCUSDT,28,3,train,5,0.0006861202617422594,1.1958420306493573e-06,0.0010935456234878165,12.42666803186101
BTCUSDT,28,3,train,6,0.0007686368697475362,1.4202083226618771e-06,0.0011917249358228085,14.569618505274013
BTCUSDT,28,3,train,7,0.0007936963387027331,1.5755398443166718e-06,0.0012552051004981902,14.396593762187242
BTCUSDT,28,3,validation,1,0.000340458328016869,2.207885013416875e-07,0.0004698813694345494,14.3319540779798
BTCUSDT,28,3,validation,2,0.0004158540908136603,3.578894708274011e-07,0.0005982386403663684,16.633391100962122
BTCUSDT,28,3,validation,3,0.0004516966810178234,4.6365451383586996e-07,0.0006809218118373577,17.011031130126494
BTCUSDT,28,3,validation,4,0.0004944404968662107,5.76925659613127e-07,0.0007595562254455735,18.124295321576028
BTCUSDT,28,3,validation,5,0.0005877566710621593,7.142962352028202e-07,0.000845160478964096,21.718946263198312
BTCUSDT,28,3,validation,6,0.0007234902852676322,9.36559324313878e-07,0.0009677599518030688,27.764856223162194
BTCUSDT,28,3,validation,7,0.0006849105388940459,9.624434134332077e-07,0.000981042003908705,25.187127199380804
BTCUSDT,28,3,test,1,0.00026633022827350406,1.524395471512319e-07,0.0003904350741816517,6.73106896914472
BTCUSDT,28,3,test,2,0.0003531218708059158,2.7729706711884976e-07,0.0005265900370486036,8.55948699443175
BTCUSDT,28,3,test,3,0.0004134497215153345,4.0305721814862435e-07,0.0006348678745602303,9.539942792902476
BTCUSDT,28,3,test,4,0.0004728653172277451,5.250287327386464e-07,0.0007245886645115602,10.750413287881909
BTCUSDT,28,3,test,5,0.0005512515059686835,6.327352845188318e-07,0.0007954465943850862,12.799652219877117
BTCUSDT,28,3,test,6,0.0006454125487443237,7.825264246901556e-07,0.0008846052366395734,15.515882481729589
BTCUSDT,28,3,test,7,0.0006591479640988142,8.751238393137722e-07,0.0009354805392490921,15.131408856756565
BTCUSDT,28,4,train,1,0.0003244901599146908,2.9501429445221867e-07,0.0005431521835104952,6.853303430290607
BTCUSDT,28,4,train,2,0.0004328371630285515,5.367997317004154e-07,0.0007326661802624818,8.294042337758842
BTCUSDT,28,4,train,3,0.0005178071838886294,7.606218950212428e-07,0.00087213639702815,9.992568088063427
BTCUSDT,28,4,train,4,0.0006101402782002037,1.0099092179447928e-06,0.001004942395336565,11.689692168582791
BTCUSDT,28,4,train,5,0.0006525462139708333,1.1491272606060005e-06,0.0010719735354037434,12.985262717210416
BTCUSDT,28,4,train,6,0.0007066849709077899,1.3557614864576126e-06,0.001164371713181668,13.524137315376652
BTCUSDT,28,4,train,7,0.0007733087531775362,1.5598847693389318e-06,0.0012489534696452594,15.72166887137167
BTCUSDT,28,4,validation,1,0.00022755757760837043,1.3819773062077563e-07,0.000371749553625523,4.958087324965653
BTCUSDT,28,4,validation,2,0.0003121721379113553,2.6249307840193213e-07,0.0005123407834653924,6.506083352453211
BTCUSDT,28,4,validation,3,0.00038770315605217426,3.9341965100094454e-07,0.0006272317362832851,8.135440634269052
BTCUSDT,28,4,validation,4,0.000458752279733137,5.160967691300683e-07,0.0007183987535694005,9.672731335811719
BTCUSDT,28,4,validation,5,0.0005104513685663859,6.134705903431664e-07,0.0007832436340904192,10.950946379404368
BTCUSDT,28,4,validation,6,0.0005630157589309565,7.319587672651953e-07,0.0008555458884625624,11.889870363060703
BTCUSDT,28,4,validation,7,0.0006163809588733752,8.427578588019784e-07,0.0009180184414280459,13.331689466393911
BTCUSDT,28,4,test,1,0.00021512409396546187,1.1225615144348145e-07,0.00033504649146570903,6.501157524179399
BTCUSDT,28,4,test,2,0.00027830113900990055,2.0484997323301084e-07,0.0004526035497353184,7.672152786368942
BTCUSDT,28,4,test,3,0.0003338945775150637,2.9341087629954805e-07,0.0005416741421736393,9.239169834011864
BTCUSDT,28,4,test,4,0.0004053773490531507,3.9346956147219205e-07,0.00062727152133043,11.300436744994
BTCUSDT,28,4,test,5,0.0004625079593563274,4.863371562510545e-07,0.0006973787753086944,13.014885432168906
BTCUSDT,28,4,test,6,0.0004961993974192997,5.681558859102399e-07,0.0007537611597251744,13.520748442806813
BTCUSDT,28,4,test,7,0.000563738259171657,6.698238632048363e-07,0.0008184276774430568,16.238271395623677
BTCUSDT,28,5,train,1,0.0002455497223884324,2.129237334846222e-07,0.00046143659746992566,4.634347490743575
BTCUSDT,28,5,train,2,0.0003487738443937395,4.002467281658683e-07,0.0006326505577061228,6.894064965799767
BTCUSDT,28,5,train,3,0.00045257506442321224,6.162114680104913e-07,0.0007849913808510838,8.951610000114117
BTCUSDT,28,5,train,4,0.000532041402770505,8.028285014161113e-07,0.0008960069762095111,10.533775064109056
BTCUSDT,28,5,train,5,0.0006092613925757402,1.0235907531551858e-06,0.0010117266197719548,11.846198033487058
BTCUSDT,28,5,train,6,0.0006761602612029923,1.194216588292118e-06,0.0010928021725326675,13.640719629802792
BTCUSDT,28,5,train,7,0.0007431288281423899,1.3963404257941686e-06,0.0011816684923421496,15.114457567439011
BTCUSDT,28,5,validation,1,0.0001674845157974064,8.959486126419995e-08,0.0002993240071631408,4.435157822569686
BTCUSDT,28,5,validation,2,0.00024732347053330284,1.801377950142754e-07,0.0004244264306264107,6.720482104776071
BTCUSDT,28,5,validation,3,0.00032111797186735677,2.7562059003285704e-07,0.0005249958000144926,8.81222445608832
BTCUSDT,28,5,validation,4,0.00038792963185210413,3.632534000151145e-07,0.0006027050688480348,10.679420077191395
BTCUSDT,28,5,validation,5,0.0004442613766322029,4.596490307994372e-07,0.0006779742110135438,12.072100741560151
BTCUSDT,28,5,validation,6,0.0005176663655726847,5.653751658358582e-07,0.0007519143341071895,14.617937181224475
BTCUSDT,28,5,validation,7,0.0005766892272306614,6.662692453465404e-07,0.0008162531747849685,16.42098438784946
BTCUSDT,28,5,test,1,0.0001742736403481334,9.672899150951391e-08,0.00031101284782065504,4.704182479107688
BTCUSDT,28,5,test,2,0.000258155485562818,1.9425469936116194e-07,0.00044074334862951925,7.205752044330749
BTCUSDT,28,5,test,3,0.00033618172829686396,2.9877007254175244e-07,0.0005465986393522695,9.404591564904756
BTCUSDT,28,5,test,4,0.00039998439028267395,3.8745338272171223e-07,0.0006224575348742372,11.225016565666616
